	id	session	note.quality	food.present	no.intx.yes.no	tbl.lion.hyena.sessions.notes	session.error.notes	hy.id	time	order	behavior	target	distance	leader	food	tbl.lion.hyena.individual.behaviors.notes	clan	location	date	start	stop	plate	spratio	diagnosis	age	hum.pop.den	sample	kay.code	dart.date	sample.origin	notes.appearance	dart.year
314	7023	t9180	2	TRUE	FALSE	"when arr, 2 lions fd adult zebra kill, and \approx. 28 hyenas present, things are calm\"". fisi ~10-60m - lions, carcass. almost certainly incomplete ci's due to #fisi. lions abandon kill at session end."""	"these lions are males, i would be comfortable saying adults since these ra's have noted when males are subadults. see 0645 for male confirmation: \rcn runs into carcass with both male lions and grabs the tail\"""""	arse	6:25:00	2	scan	NA	27-33	FALSE	NA	NA	talek	k	5/4/96	6:25:00	7:14:00	plate5	0.94	positive	subadult	low	5671	174	8/9/96	blood	NA	1996
315	7024	t9180	2	TRUE	FALSE	"when arr, 2 lions fd adult zebra kill, and \approx. 28 hyenas present, things are calm\"". fisi ~10-60m - lions, carcass. almost certainly incomplete ci's due to #fisi. lions abandon kill at session end."""	"these lions are males, i would be comfortable saying adults since these ra's have noted when males are subadults. see 0645 for male confirmation: \rcn runs into carcass with both male lions and grabs the tail\"""""	stg	6:25:00	3	scan	NA	20-40	FALSE	NA	NA	talek	k	5/4/96	6:25:00	7:14:00	plate3	0.56	positive	adult	low	5551	164	7/2/97	blood	NA	1997
316	7025	t9180	2	TRUE	FALSE	"when arr, 2 lions fd adult zebra kill, and \approx. 28 hyenas present, things are calm\"". fisi ~10-60m - lions, carcass. almost certainly incomplete ci's due to #fisi. lions abandon kill at session end."""	"these lions are males, i would be comfortable saying adults since these ra's have noted when males are subadults. see 0645 for male confirmation: \rcn runs into carcass with both male lions and grabs the tail\"""""	mp	6:25:00	4	scan	NA	25-35	FALSE	NA	NA	talek	k	5/4/96	6:25:00	7:14:00	plate4	0.27	negative	cub	low	12144	145	4/10/95	blood	slightly pink	1995
317	7027	t9180	2	TRUE	FALSE	"when arr, 2 lions fd adult zebra kill, and \approx. 28 hyenas present, things are calm\"". fisi ~10-60m - lions, carcass. almost certainly incomplete ci's due to #fisi. lions abandon kill at session end."""	"these lions are males, i would be comfortable saying adults since these ra's have noted when males are subadults. see 0645 for male confirmation: \rcn runs into carcass with both male lions and grabs the tail\"""""	fn	6:25:00	6	scan	NA	0-40	FALSE	NA	NA	talek	k	5/4/96	6:25:00	7:14:00	plate4	0.59	positive	adult	low	7322	52	7/11/91	blood	NA	1991
318	12787	s11279	3	TRUE	FALSE	"incomplete ci's; wildebeest carcass - start fresh but mostly eaten, possibly 2 pieces, ribcage pres, most skin/meat gone, head not touched, no intestines; 1 lioness-1 ear; id pictures lions; end carcass - tiny bit flesh, some ribs, spine, head, pelvis"	end 7:45; unknown age jackals; 1 unid; 1 of the lions is an adult female; context is k	tnsl	6:54:00	2	dist	NA	36-37	FALSE	NA	NA	serena.n	c	11/24/13	6:30:00	7:03:00	plate2	0.52	positive	adult	low	4042	1020	6/19/12	blood	p frozen on side	2012
319	12789	s11279	3	TRUE	FALSE	"incomplete ci's; wildebeest carcass - start fresh but mostly eaten, possibly 2 pieces, ribcage pres, most skin/meat gone, head not touched, no intestines; 1 lioness-1 ear; id pictures lions; end carcass - tiny bit flesh, some ribs, spine, head, pelvis"	end 7:45; unknown age jackals; 1 unid; 1 of the lions is an adult female; context is k	shrm	6:54:00	2	dist	NA	36-37	FALSE	NA	NA	serena.n	c	11/24/13	6:30:00	7:03:00	plate2	0.53	positive	adult	low	6950	1088	2/8/13	blood	NA	2013
320	12814	s11279	3	TRUE	FALSE	"incomplete ci's; wildebeest carcass - start fresh but mostly eaten, possibly 2 pieces, ribcage pres, most skin/meat gone, head not touched, no intestines; 1 lioness-1 ear; id pictures lions; end carcass - tiny bit flesh, some ribs, spine, head, pelvis"	end 7:45; unknown age jackals; 1 unid; 1 of the lions is an adult female; context is k	wafl	6:56:00	1	dist	NA	40-70	FALSE	NA	NA	serena.n	c	11/24/13	6:30:00	7:03:00	plate2	0.39	doubtful	adult	low	12107	1022	7/2/12	blood	"cream; normal, tube says \hep. plasma 1 ml\"""""	2012
321	12816	s11279	3	TRUE	FALSE	"incomplete ci's; wildebeest carcass - start fresh but mostly eaten, possibly 2 pieces, ribcage pres, most skin/meat gone, head not touched, no intestines; 1 lioness-1 ear; id pictures lions; end carcass - tiny bit flesh, some ribs, spine, head, pelvis"	end 7:45; unknown age jackals; 1 unid; 1 of the lions is an adult female; context is k	tnsl	6:56:00	1	dist	NA	40-70	FALSE	NA	NA	serena.n	c	11/24/13	6:30:00	7:03:00	plate2	0.52	positive	adult	low	4042	1020	6/19/12	blood	p frozen on side	2012
322	12818	s11279	3	TRUE	FALSE	"incomplete ci's; wildebeest carcass - start fresh but mostly eaten, possibly 2 pieces, ribcage pres, most skin/meat gone, head not touched, no intestines; 1 lioness-1 ear; id pictures lions; end carcass - tiny bit flesh, some ribs, spine, head, pelvis"	end 7:45; unknown age jackals; 1 unid; 1 of the lions is an adult female; context is k	shrm	6:56:00	1	dist	NA	40-70	FALSE	NA	NA	serena.n	c	11/24/13	6:30:00	7:03:00	plate2	0.53	positive	adult	low	6950	1088	2/8/13	blood	NA	2013
323	11542	s11322	3	FALSE	FALSE	dsg pics lions;	NA	shrm	8:07:00	1	brt parallel wlk	NA	10-15	FALSE	NA	NA	serena.n	o	12/3/13	7:58:00	8:25:00	plate2	0.53	positive	adult	low	6950	1088	2/8/13	blood	NA	2013
324	11543	s11322	3	FALSE	FALSE	dsg pics lions;	NA	digs	8:07:00	1	brt parallel wlk	NA	10-15	FALSE	NA	NA	serena.n	o	12/3/13	7:58:00	8:25:00	plate2	0.51	positive	adult	low	3667	1048	6/21/13	blood	white	2013
325	11619	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	digs	8:10:00	1	dist	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.51	positive	adult	low	3667	1048	6/21/13	blood	white	2013
326	11624	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	hucn	8:10:00	1	dist	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.45	doubtful	adult	low	3613	1096	7/2/14	blood	white	2014
327	11630	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	shrm	8:10:00	1	dist	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.53	positive	adult	low	6950	1088	2/8/13	blood	NA	2013
328	11632	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	tnsl	8:10:00	1	dist	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.52	positive	adult	low	4042	1020	6/19/12	blood	p frozen on side	2012
329	11635	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	wafl	8:10:00	1	dist	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.39	doubtful	adult	low	12107	1022	7/2/12	blood	"cream; normal, tube says \hep. plasma 1 ml\"""""	2012
330	11641	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	digs	8:32:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.51	positive	adult	low	3667	1048	6/21/13	blood	white	2013
331	11646	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	hucn	8:32:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.45	doubtful	adult	low	3613	1096	7/2/14	blood	white	2014
332	11653	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	shrm	8:32:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.53	positive	adult	low	6950	1088	2/8/13	blood	NA	2013
333	11655	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	tnsl	8:32:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.52	positive	adult	low	4042	1020	6/19/12	blood	p frozen on side	2012
334	11657	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	trni	8:32:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate3	0.84	positive	subadult	low	7947	1162	3/4/15	blood	pink	2015
335	11658	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	wafl	8:32:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.39	doubtful	adult	low	12107	1022	7/2/12	blood	"cream; normal, tube says \hep. plasma 1 ml\"""""	2012
336	11663	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	digs	8:36:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.51	positive	adult	low	3667	1048	6/21/13	blood	white	2013
337	11668	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	hucn	8:36:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.45	doubtful	adult	low	3613	1096	7/2/14	blood	white	2014
338	11675	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	shrm	8:36:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.53	positive	adult	low	6950	1088	2/8/13	blood	NA	2013
339	11677	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	tnsl	8:36:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.52	positive	adult	low	4042	1020	6/19/12	blood	p frozen on side	2012
340	11679	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	trni	8:36:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate3	0.84	positive	subadult	low	7947	1162	3/4/15	blood	pink	2015
341	11685	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	digs	8:46:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.51	positive	adult	low	3667	1048	6/21/13	blood	white	2013
342	11690	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	hucn	8:46:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.45	doubtful	adult	low	3613	1096	7/2/14	blood	white	2014
343	11697	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	shrm	8:46:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.53	positive	adult	low	6950	1088	2/8/13	blood	NA	2013
344	11699	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	tnsl	8:46:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.52	positive	adult	low	4042	1020	6/19/12	blood	p frozen on side	2012
345	11701	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	trni	8:46:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate3	0.84	positive	subadult	low	7947	1162	3/4/15	blood	pink	2015
346	11702	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	wafl	8:46:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.39	doubtful	adult	low	12107	1022	7/2/12	blood	"cream; normal, tube says \hep. plasma 1 ml\"""""	2012
347	11708	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	digs	9:01:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.51	positive	adult	low	3667	1048	6/21/13	blood	white	2013
348	11713	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	hucn	9:01:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.45	doubtful	adult	low	3613	1096	7/2/14	blood	white	2014
349	11720	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	shrm	9:01:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.53	positive	adult	low	6950	1088	2/8/13	blood	NA	2013
350	11722	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	tnsl	9:01:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.52	positive	adult	low	4042	1020	6/19/12	blood	p frozen on side	2012
351	11724	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	trni	9:01:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate3	0.84	positive	subadult	low	7947	1162	3/4/15	blood	pink	2015
352	11725	s13640	2	TRUE	FALSE	"incomplete ci's; 5 tour cars; carcass probably killed last night (heard whoops & vocalizations) medium - zebra/topi, see ribcage & vertebrae; partial video; lions=serena pride, id shots some lions; ypsi boldest; angi,wafl,logc also bold; others so mostly"	NA	wafl	9:01:00	1	scan	NA	50+	FALSE	NA	NA	serena.n	c	4/5/14	7:50:00	9:06:00	plate2	0.39	doubtful	adult	low	12107	1022	7/2/12	blood	"cream; normal, tube says \hep. plasma 1 ml\"""""	2012
353	12453	s3672	2	TRUE	FALSE	"observers were unable to get closer due to tourists, carcass was never seen but they were told it was a small hippo; neither the hyenas nor the lions were noted as eating the carcass they just so near it"	NA	mtn	8:48:00	1	scan	NA	12-75	FALSE	NA	NA	serena.s	c	7/3/09	7:51:00	8:48:00	plate3	0.76	positive	adult	low	3777	1021	7/21/12	blood	NA	2012
