"","id","session","note.quality","food.present","no.intx.yes.no","hy.id","time","order","behavior","target","distance","leader.y.n.","food","notes","clan","location","lion.date","start","stop","lion.yr","n.per.sessn","sex","status","mom","dad","number.littermates","litrank","dob.date","dob.event.status","dob.event.data","dob.error","dob.notes","dfs","dfs.event.status","dfs.event.data","dfs.error","dfs.notes","dengrad","dengrad.event.status","dengrad.event.data","dengrad.error","dengrad.notes","weaned","weaned.event.status","weaned.event.data","weaned.error","weaned.notes","change.clan","change.clan.event.status","change.clan.event.data","change.clan.error","change.clan.notes","change.clan2","change.clan2.event.status","change.clan2.event.data","change.clan2.error","change.clan2.notes","disappeared.date","disappeared.event.status","disappeared.event.data","disappeared.error","disappeared.notes","age.mon.lion","age.cat.lion","hum.dist.lion","rank","stan.rank.lion","hum.pop.den","diagnosis","dart.date","age.mon.dart","age.cat.dart","hum.dist.dob","diagnosis.time","toxo.status","dist.age.stndrzd"
"380",4655,"t30255",2,TRUE,FALSE,"foz","00-jan-00",1,"dist",NA,40,FALSE,NA,"lion fds","talek","k",2001-12-01,"18:45:00","19:31:00",2001,1,"m","r","hob","mike","1",NA,1997-12-15,"","talek",NA,"",1998-03-23,"","",NA,"",1998-10-21,"","",NA,"dengrad info not in table, instead taken from tblhyenas",1999-01-11,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2011-03-28,"dead","lions",NA,"",47.5,"adult",NA,NA,NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",0.570989631155646
"381",4656,"t30255",2,TRUE,FALSE,"ger","00-jan-00",1,"dist",NA,40,FALSE,NA,"lion fds","talek","k",2001-12-01,"18:45:00","19:31:00",2001,1,"f","r","coch","en","1","1",1992-11-07,"","talek",NA,"",1992-11-29,"","",NA,"",1993-06-08,"","","0.5","",1993-12-01,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2005-06-02,"dead","humans",NA,"",108.8,"adult",NA,11,-0.176470588235294,"low","negative",1993-07-12,8.1,"cub","low","after","0",0.570989631155646
"382",4657,"t30255",2,TRUE,FALSE,"hg","00-jan-00",1,"dist",NA,40,FALSE,NA,"lion fds","talek","k",2001-12-01,"18:45:00","19:31:00",2001,1,"f","r","dj","zip","1","1",1992-09-15,"","talek",NA,"",1992-10-23,"","",NA,"",1993-03-29,"","","2","",1993-08-06,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2003-01-22,"dls","inferred dead",NA,"",110.5,"adult",NA,9,0.0588235294117647,"low","positive",1999-08-17,83,"adult","low","after","1",0.570989631155646
"383",4659,"t30255",2,TRUE,FALSE,"ldv","00-jan-00",1,"dist",NA,40,FALSE,NA,"lion fds","talek","k",2001-12-01,"18:45:00","19:31:00",2001,1,"m","r","hg","mer","1","2",1997-11-24,"","talek",NA,"",1997-12-19,"","",NA,"",1998-08-06,"","","0.5","",1999-03-13,"","","1.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,2007-04-23,"dead","lions",NA,"estimated date of death from necropsy sheet. skull collected and mortality signal picked up 24-apr-07, dls alive 07-apr-07",48.2,"adult",NA,NA,NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",0.570989631155646
"384",4661,"t30255",2,TRUE,FALSE,"mali","00-jan-00",1,"dist",NA,40,FALSE,NA,"lion fds","talek","k",2001-12-01,"18:45:00","19:31:00",2001,1,"f","r","jab",NA,"1","2",1996-10-13,"","talek",NA,"",1996-11-11,"","",NA,"",1997-04-08,"","","2.5","",1997-10-01,"","","4","",NA,"","",NA,"",NA,NA,NA,NA,NA,2006-01-13,"dls","inferred dead",NA,"",61.6,"adult",NA,6,0.411764705882353,"low","negative",1997-07-04,8.7,"cub","low","after","0",0.570989631155646
"385",4665,"t30255",2,TRUE,FALSE,"vgs","00-jan-00",1,"dist",NA,40,FALSE,NA,"lion fds","talek","k",2001-12-01,"18:45:00","19:31:00",2001,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1997-08-18,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2006-01-25,"dead","snakebite?",NA,"",NA,"adult",NA,NA,NA,"low","positive",1999-03-05,NA,"adult",NA,"after","1",0.570989631155646
"386",4666,"t30255",2,TRUE,FALSE,"whh","00-jan-00",1,"dist",NA,40,FALSE,NA,"lion fds","talek","k",2001-12-01,"18:45:00","19:31:00",2001,1,"f","r","nav","zig","0",NA,1998-02-28,"","talek",NA,"",1998-05-29,"","",NA,"",1998-10-02,"","","3","",1999-01-03,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2004-10-22,"dead","",NA,"whh looks dead for several days",45.1,"adult",NA,14,-0.529411764705882,"low","negative",1999-02-22,11.8,"cub","low","after","0",0.570989631155646
"387",4667,"t30255",2,TRUE,FALSE,"nav","00-jan-00",1,"dist",NA,1,FALSE,NA,NA,"talek","k",2001-12-01,"18:45:00","19:31:00",2001,2,"f","r","coch","en","1","2",1992-11-07,"","talek",NA,"",1992-11-29,"","",NA,"",1993-06-08,"","","0.5","",1993-11-29,"","",NA,"",2016-05-01,"fission","kcm",NA,"",NA,NA,NA,NA,NA,2016-07-20,"dls","inferred dead",NA,"",108.8,"adult",NA,12,-0.294117647058824,"low","negative",1993-07-21,8.4,"cub","low","after","0",-0.876406031737924
"388",4707,"t32018",2,TRUE,FALSE,"mali","00-jan-00",1,"dist",NA,0,FALSE,NA,"scan--injured from lion","talek","k",2002-03-28,"06:28:00","06:43:00",2002,1,"f","r","jab",NA,"1","2",1996-10-13,"","talek",NA,"",1996-11-11,"","",NA,"",1997-04-08,"","","2.5","",1997-10-01,"","","4","",NA,"","",NA,"",NA,NA,NA,NA,NA,2006-01-13,"dls","inferred dead",NA,"",65.4,"adult",NA,7,0.2,"low","negative",1997-07-04,8.7,"cub","low","after","0",-0.913518741042887
"389",4730,"t37838",2,TRUE,FALSE,"csn","00-jan-00",1,"scan",NA,20,FALSE,"domestic cattle carcass","lions fd on carcass","talek","k",2003-04-13,"06:16:00","07:31:00",2003,5,"f","r","bsh","fn","0",NA,1998-02-15,"","talek",NA,"",1998-07-15,"","",NA,"",1998-08-19,"","","5","",1998-12-14,"","","1.5","",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2005-05-03,"dead","lions",NA,"",61.9,"adult",NA,6,0.375,"low","positive",1999-01-29,11.4,"cub","low","after","1",-0.171264554943621
"390",4793,"t37838",2,TRUE,FALSE,"vgs","00-jan-00",1,"scan",NA,5,FALSE,NA,NA,"talek","k",2003-04-13,"06:16:00","07:31:00",2003,3,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1997-08-18,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2006-01-25,"dead","snakebite?",NA,"",NA,"adult",NA,NA,NA,"low","positive",1999-03-05,NA,"adult",NA,"after","1",-0.72795519451807
"391",4811,"t84930",3,TRUE,FALSE,"bnt","00-jan-00",1,"fd",NA,50,FALSE,"cow carcass","lion on other cow carc","talek","k",2013-12-22,"07:10:00","08:28:00",2013,1,"f","r","mono",NA,"0",NA,2011-09-25,"","talek",NA,"",2012-02-04,"","",NA,"",2012-07-21,"","","0.5","",2012-09-20,"","","1.5","",2016-05-01,"fission","pond",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",26.9,"adult","hi",NA,NA,"hi","negative",2013-05-07,19.4,"subadult",NA,"after","0",0.942116724205279
"392",4851,"t84930",3,TRUE,FALSE,"atac","00-jan-00",2,"dist",NA,15,FALSE,NA,NA,"talek","k",2013-12-22,"07:10:00","08:28:00",2013,2,"f","r","hel",NA,"1","2",2009-02-15,"","talek",NA,"",2009-06-03,"","",NA,"",2009-10-18,"","","2","",2009-07-15,"","","1","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",58.2,"adult","hi",5,0.829787234042553,"hi","positive",2012-06-13,39.9,"adult",NA,"after","1",-0.356828101468437
"393",4852,"t84930",3,TRUE,FALSE,"juno","00-jan-00",3,"dist",NA,20,FALSE,NA,NA,"talek","k",2013-12-22,"07:10:00","08:28:00",2013,3,"f","r","mrph",NA,"1","1",2008-04-20,"","talek",NA,"",2008-05-20,"","",NA,"",2009-01-28,"","",NA,"",2009-02-24,"","",NA,"",2016-05-01,"fission","pond",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",68.1,"adult","hi",4,0.872340425531915,"hi","doubtful",2012-05-28,49.2,"adult",NA,"after","0",-0.171264554943621
"394",4946,"t37838",2,TRUE,FALSE,"mali","00-jan-00",1,"mob","lion",1,FALSE,NA,NA,"talek","k",2003-04-13,"06:16:00","07:31:00",2003,5,"f","r","jab",NA,"1","2",1996-10-13,"","talek",NA,"",1996-11-11,"","",NA,"",1997-04-08,"","","2.5","",1997-10-01,"","","4","",NA,"","",NA,"",NA,NA,NA,NA,NA,2006-01-13,"dls","inferred dead",NA,"",78,"adult",NA,9,0,"low","negative",1997-07-04,8.7,"cub","low","after","0",-0.876406031737924
"395",4948,"t37838",2,TRUE,FALSE,"nav","00-jan-00",1,"mob","lion",1,FALSE,NA,NA,"talek","k",2003-04-13,"06:16:00","07:31:00",2003,1,"f","r","coch","en","1","2",1992-11-07,"","talek",NA,"",1992-11-29,"","",NA,"",1993-06-08,"","","0.5","",1993-11-29,"","",NA,"",2016-05-01,"fission","kcm",NA,"",NA,NA,NA,NA,NA,2016-07-20,"dls","inferred dead",NA,"",125.1,"adult",NA,15,-0.75,"low","negative",1993-07-21,8.4,"cub","low","after","0",-0.876406031737924
"396",4955,"t37838",2,TRUE,FALSE,"ath","00-jan-00",1,"mob","lion",1,FALSE,NA,NA,"talek","k",2003-04-13,"06:16:00","07:31:00",2003,5,"f","r","mrph",NA,"1","1",1998-11-20,"","talek",NA,"",1999-01-17,"","",NA,"",1999-07-19,"","","0.5","",1999-12-17,"","","2.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,2004-03-31,"dead","snake bite",NA,"",52.7,"adult",NA,4,0.625,"low","positive",1999-11-26,12.2,"subadult","low","after","1",-0.876406031737924
"397",4956,"t37838",2,TRUE,FALSE,"ali","00-jan-00",1,"mob","lion",1,FALSE,NA,NA,"talek","k",2003-04-13,"06:16:00","07:31:00",2003,5,"f","r","bb","mike","1","1",1997-08-04,"","talek",NA,"",1997-09-07,"","",NA,"",1998-08-18,"","","11.5","",1998-06-21,"","","6.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,2018-02-06,"dls","double check: alive but with disappeared date",NA,"",68.3,"adult",NA,8,0.125,"low","doubtful",1999-04-26,20.7,"subadult","low","after","0",-0.876406031737924
"398",4957,"t37838",2,TRUE,FALSE,"foz","00-jan-00",1,"mob","lion",1,FALSE,NA,NA,"talek","k",2003-04-13,"06:16:00","07:31:00",2003,5,"m","r","hob","mike","1",NA,1997-12-15,"","talek",NA,"",1998-03-23,"","",NA,"",1998-10-21,"","",NA,"dengrad info not in table, instead taken from tblhyenas",1999-01-11,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2011-03-28,"dead","lions",NA,"",63.9,"adult",NA,NA,NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",-0.876406031737924
"399",5014,"t38490",2,TRUE,FALSE,"ali","00-jan-00",1,"mob","lion",1,FALSE,NA,"rush and chase lion","talek","k",2003-06-30,"07:01:00","07:57:00",2003,6,"f","r","bb","mike","1","1",1997-08-04,"","talek",NA,"",1997-09-07,"","",NA,"",1998-08-18,"","","11.5","",1998-06-21,"","","6.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,2018-02-06,"dls","double check: alive but with disappeared date",NA,"",70.8,"adult",NA,8,0.125,"low","doubtful",1999-04-26,20.7,"subadult","low","after","0",-0.876406031737924
"400",5016,"t38490",2,TRUE,FALSE,"ath","00-jan-00",1,"mob","lion",1,FALSE,NA,"rush and chase lion","talek","k",2003-06-30,"07:01:00","07:57:00",2003,5,"f","r","mrph",NA,"1","1",1998-11-20,"","talek",NA,"",1999-01-17,"","",NA,"",1999-07-19,"","","0.5","",1999-12-17,"","","2.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,2004-03-31,"dead","snake bite",NA,"",55.3,"adult",NA,4,0.625,"low","positive",1999-11-26,12.2,"subadult","low","after","1",-0.876406031737924
"401",5019,"t38490",2,TRUE,FALSE,"csn","00-jan-00",1,"mob","lion",1,FALSE,NA,"rush and chase lion","talek","k",2003-06-30,"07:01:00","07:57:00",2003,5,"f","r","bsh","fn","0",NA,1998-02-15,"","talek",NA,"",1998-07-15,"","",NA,"",1998-08-19,"","","5","",1998-12-14,"","","1.5","",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2005-05-03,"dead","lions",NA,"",64.4,"adult",NA,6,0.375,"low","positive",1999-01-29,11.4,"cub","low","after","1",-0.876406031737924
"402",5020,"t38490",2,TRUE,FALSE,"foz","00-jan-00",1,"mob","lion",1,FALSE,NA,"rush and chase lion","talek","k",2003-06-30,"07:01:00","07:57:00",2003,4,"m","r","hob","mike","1",NA,1997-12-15,"","talek",NA,"",1998-03-23,"","",NA,"",1998-10-21,"","",NA,"dengrad info not in table, instead taken from tblhyenas",1999-01-11,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2011-03-28,"dead","lions",NA,"",66.5,"adult",NA,NA,NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",-0.876406031737924
"403",5023,"t38490",2,TRUE,FALSE,"ldv","00-jan-00",1,"mob","lion",1,FALSE,NA,"rush and chase lion","talek","k",2003-06-30,"07:01:00","07:57:00",2003,7,"m","r","hg","mer","1","2",1997-11-24,"","talek",NA,"",1997-12-19,"","",NA,"",1998-08-06,"","","0.5","",1999-03-13,"","","1.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,2007-04-23,"dead","lions",NA,"estimated date of death from necropsy sheet. skull collected and mortality signal picked up 24-apr-07, dls alive 07-apr-07",67.1,"adult",NA,NA,NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",-0.876406031737924
"404",5024,"t38490",2,TRUE,FALSE,"mali","00-jan-00",1,"mob","lion",1,FALSE,NA,"rush and chase lion","talek","k",2003-06-30,"07:01:00","07:57:00",2003,5,"f","r","jab",NA,"1","2",1996-10-13,"","talek",NA,"",1996-11-11,"","",NA,"",1997-04-08,"","","2.5","",1997-10-01,"","","4","",NA,"","",NA,"",NA,NA,NA,NA,NA,2006-01-13,"dls","inferred dead",NA,"",80.5,"adult",NA,9,0,"low","negative",1997-07-04,8.7,"cub","low","after","0",-0.876406031737924
"405",5025,"t38490",2,TRUE,FALSE,"mp","00-jan-00",1,"mob","lion",1,FALSE,NA,"rush and chase lion","talek","k",2003-06-30,"07:01:00","07:57:00",2003,3,"f","r","dj","bag","1","1",1994-07-23,"","talek",NA,"",1994-08-14,"","",NA,"",1995-03-18,"","","0.5","",1995-08-30,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2013-07-13,"dls","inferred dead",NA,"",107.2,"adult",NA,11,-0.25,"low","negative",1995-04-10,8.6,"cub","low","after","0",-0.876406031737924
"406",5027,"t38490",2,TRUE,FALSE,"vgs","00-jan-00",1,"mob","lion",1,FALSE,NA,"rush and chase lion","talek","k",2003-06-30,"07:01:00","07:57:00",2003,4,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1997-08-18,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2006-01-25,"dead","snakebite?",NA,"",NA,"adult",NA,NA,NA,"low","positive",1999-03-05,NA,"adult",NA,"after","1",-0.876406031737924
"407",5102,"t9888",2,TRUE,FALSE,"mike","00-jan-00",1,"scan",NA,100,FALSE,"subadult wildebeast carcass","lions fighting over carcass","talek","k",1996-07-14,"06:46:00","07:25:00",1996,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1994-03-27,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,1997-11-19,"dead","lions",NA,"",NA,"adult","low",NA,NA,"low","doubtful",1994-06-10,NA,"adult",NA,"after","0",2.79775218945344
"408",5103,"t9888",2,TRUE,FALSE,"jj","00-jan-00",1,"scan",NA,100,FALSE,"subadult wildebeast carcass","lions fighting over carcass","talek","k",1996-07-14,"06:46:00","07:25:00",1996,1,"f","r","dj","zip","1","2",1992-09-15,"","talek",NA,"",1992-10-23,"","",NA,"",1993-03-29,"","","2","",1993-08-06,"","",NA,"",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2003-01-29,"dead","",NA,"mortality signal from collar",45.9,"adult","low",12,0.241379310344828,"low","positive",1993-08-12,10.9,"cub","low","after","1",2.79775218945344
"409",5104,"t9888",2,TRUE,FALSE,"ger","00-jan-00",1,"scan",NA,100,FALSE,"subadult wildebeast carcass","lions fighting over carcass","talek","k",1996-07-14,"06:46:00","07:25:00",1996,1,"f","r","coch","en","1","1",1992-11-07,"","talek",NA,"",1992-11-29,"","",NA,"",1993-06-08,"","","0.5","",1993-12-01,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2005-06-02,"dead","humans",NA,"",44.2,"adult","low",13,0.172413793103448,"low","negative",1993-07-12,8.1,"cub","low","after","0",2.79775218945344
"410",5105,"t9888",2,TRUE,FALSE,"tz","00-jan-00",1,"scan",NA,100,FALSE,"subadult wildebeast carcass","lions fighting over carcass","talek","k",1996-07-14,"06:46:00","07:25:00",1996,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1993-07-05,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-02-18,"dls","dispersed",NA,"",NA,"adult","low",NA,NA,"low","positive",1993-08-11,NA,"adult",NA,"after","1",2.79775218945344
"411",5108,"t9888",2,TRUE,FALSE,"rm","00-jan-00",1,"scan",NA,100,FALSE,"subadult wildebeast carcass","lions fighting over carcass","talek","k",1996-07-14,"06:46:00","07:25:00",1996,1,"f","r","ua",NA,"1","1",1993-07-07,"","talek",NA,"",1993-08-20,"","",NA,"",1994-03-23,"","","0.5","",1994-07-27,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1996-09-12,"dls","inferred dead",NA,"",36.2,"adult","low",20,-0.310344827586207,"low","positive",1994-08-27,13.7,"subadult","low","after","1",2.79775218945344
"412",5109,"t9888",2,TRUE,FALSE,"ud","00-jan-00",1,"scan",NA,100,FALSE,"subadult wildebeast carcass","lions fighting over carcass","talek","k",1996-07-14,"06:46:00","07:25:00",1996,1,"m","r","23s",NA,"0",NA,1993-10-04,"","talek",NA,"",1993-10-25,"","",NA,"",1994-07-03,"","","0.5","",1994-08-23,"","",NA,"",1996-09-15,"dispersal","unknown",NA,"",NA,NA,NA,NA,NA,1998-01-07,"dls","",NA,"",33.3,"adult","low",NA,NA,"low","doubtful",1994-05-25,7.7,"cub","low","after","0",2.79775218945344
"413",5116,"t9888",2,TRUE,FALSE,"amar","00-jan-00",1,"fd",NA,80,FALSE,"subadult wildebeast carcass scraps","lions are oos in bushes","talek","k",1996-07-14,"06:46:00","07:25:00",1996,1,"f","r","ua","fn","1","1",1995-01-25,"","talek",NA,"",1995-01-31,"","",NA,"",1995-10-24,"","","0.5","",1996-07-15,"","",NA,"",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2003-06-13,"dls","inferred dead",NA,"",17.6,"subadult","low",NA,NA,"low","positive",1995-10-25,9,"cub","low","after","1",2.71988275079418
"414",5117,"t9888",2,TRUE,FALSE,"pf","00-jan-00",1,"fd",NA,80,FALSE,"subadult wildebeast carcass scraps","lions are oos in bushes","talek","k",1996-07-14,"06:46:00","07:25:00",1996,2,"m","r","bail",NA,"0",NA,1995-05-20,"","talek",NA,"",1995-06-21,"","",NA,"",1996-02-14,"","","0.5","",1996-07-01,"","","4.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,1996-07-28,"dead","humans",NA,"",13.8,"subadult","low",NA,NA,"low","negative",1996-06-21,13.1,"subadult","low","after","0",2.71988275079418
"415",5144,"t77681",2,TRUE,FALSE,"tilt","00-jan-00",1,"dist","lion",50,FALSE,NA,NA,"talek","k",2012-07-12,"06:42:00","07:24:00",2012,3,"f","r","ffl",NA,"1","1",2008-07-20,"","talek",NA,"",2008-07-26,"","",NA,"",2009-05-04,"","","0","",2009-08-27,"","","5.5","",2016-05-01,"fission","kcm",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",47.7,"adult","hi",35,-0.36,"hi","positive",2012-05-22,46.1,"adult",NA,"after","1",0.942116724205279
"416",5172,"t77286",2,TRUE,FALSE,"hex","00-jan-00",1,"app","lion",3,FALSE,NA,NA,"talek","k",2012-06-18,"05:52:00","06:43:00",2012,1,"f","r","bail",NA,NA,NA,2003-03-04,"","talek",NA,"",2003-04-24,"","",NA,"",2003-11-07,"","","2","",2004-01-17,"","","9.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,2016-04-13,"dls","inferred dead",NA,"",111.5,"adult","hi",45,-0.76,"hi","doubtful",2012-06-09,111.2,"adult",NA,"after","0",-0.802180613127997
"417",5203,"t78815",2,FALSE,FALSE,"atac","00-jan-00",1,"app squeals bo","lions",1,FALSE,NA,NA,"talek","o",2012-10-03,"06:09:00","07:45:00",2012,18,"f","r","hel",NA,"1","2",2009-02-15,"","talek",NA,"",2009-06-03,"","",NA,"",2009-10-18,"","","2","",2009-07-15,"","","1","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",43.6,"adult","hi",7,0.76,"hi","positive",2012-06-13,39.9,"adult",NA,"after","1",-0.876406031737924
"418",5205,"t78815",2,FALSE,FALSE,"amaz","00-jan-00",2,"mob","lions",1,FALSE,NA,"brt app","talek","o",2012-10-03,"06:09:00","07:45:00",2012,19,"f","r","hel",NA,"1","1",2009-02-15,"","talek",NA,"",2009-06-03,"","",NA,"",2009-11-19,"","","5.5","",2009-09-29,"","","15","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",43.6,"adult","hi",4,0.88,"hi","positive",2012-06-16,40,"adult",NA,"after","1",-0.876406031737924
"419",5206,"t78815",2,FALSE,FALSE,"hel","00-jan-00",2,"mob","lions",1,FALSE,NA,"brt app","talek","o",2012-10-03,"06:09:00","07:45:00",2012,23,"f","r","mrph",NA,NA,NA,2006-02-01,"","talek",NA,"",2006-06-08,"","",NA,"",2006-11-11,"","","1","",2006-12-30,"","","19.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",80,"adult","hi",2,0.96,"hi","positive",2012-05-06,75.1,"adult",NA,"after","1",-0.876406031737924
"420",5214,"t78815",2,FALSE,FALSE,"pant","00-jan-00",1,"mob","lions",1,FALSE,NA,NA,"talek","o",2012-10-03,"06:09:00","07:45:00",2012,18,"m","r","hel",NA,"1","2",2010-12-21,"","talek",NA,"",2011-01-29,"","",NA,"",2011-06-13,"","","0.5","",2011-09-20,"","","4","",2014-01-06,"dispersal","talek.e",NA,"data from andy",NA,NA,NA,NA,NA,2015-02-01,"dls","dispersed",NA,"",21.4,"subadult","hi",NA,NA,"hi","positive",2013-05-23,29,"adult",NA,"before","1",-1.03973099755259
"421",5273,"t84930",3,TRUE,FALSE,"baez","00-jan-00",10,"mob",NA,30,FALSE,NA,"lion ignores","talek","k",2013-12-22,"07:10:00","08:28:00",2013,2,"f","r","bail",NA,"1","1",2004-10-16,"","talek",NA,"",2005-02-13,"","",NA,"",2005-07-02,"","","1.5","",2005-08-05,"","","1.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",110.2,"adult","hi",43,-0.787234042553191,"hi","positive",2012-05-19,91.1,"adult",NA,"after","1",0.199862538106013
"422",5275,"t84930",3,TRUE,FALSE,"buar","00-jan-00",10,"mob",NA,30,FALSE,NA,"lion ignores","talek","k",2013-12-22,"07:10:00","08:28:00",2013,4,"f","r","hel",NA,"1","2",2009-12-18,"","talek",NA,"",2010-01-30,"","",NA,"",2010-08-03,"","","0.5","",2010-06-27,"","","4.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",48.1,"adult","hi",2,0.957446808510638,"hi","positive",2012-05-26,29.2,"adult",NA,"after","1",0.199862538106013
"423",5276,"t84930",3,TRUE,FALSE,"ali","00-jan-00",10,"mob",NA,30,FALSE,NA,"lion ignores","talek","k",2013-12-22,"07:10:00","08:28:00",2013,3,"f","r","bb","mike","1","1",1997-08-04,"","talek",NA,"",1997-09-07,"","",NA,"",1998-08-18,"","","11.5","",1998-06-21,"","","6.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,2018-02-06,"dls","double check: alive but with disappeared date",NA,"",196.6,"adult","hi",27,-0.106382978723404,"low","doubtful",1999-04-26,20.7,"subadult","low","after","0",0.199862538106013
"424",5277,"t84930",3,TRUE,FALSE,"brgr","00-jan-00",10,"mob",NA,30,FALSE,NA,"lion ignores","talek","k",2013-12-22,"07:10:00","08:28:00",2013,4,"f","r","cen",NA,"1","1",2011-10-30,"","talek",NA,"",2012-03-08,"","",NA,"",2012-09-19,"","","1","",2012-12-11,"","","5","",2016-05-01,"fission","kcm",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",25.8,"adult","hi",NA,NA,"hi","positive",2013-05-28,18.9,"subadult",NA,"after","1",0.199862538106013
"425",5280,"t84930",3,TRUE,FALSE,"pant","00-jan-00",10,"mob",NA,30,FALSE,NA,"lion ignores","talek","k",2013-12-22,"07:10:00","08:28:00",2013,1,"m","r","hel",NA,"1","2",2010-12-21,"","talek",NA,"",2011-01-29,"","",NA,"",2011-06-13,"","","0.5","",2011-09-20,"","","4","",2014-01-06,"dispersal","talek.e",NA,"data from andy",NA,NA,NA,NA,NA,2015-02-01,"dls","dispersed",NA,"",36,"adult","hi",NA,NA,"hi","positive",2013-05-23,29,"adult",NA,"after","1",0.199862538106013
"426",5289,"t84930",3,TRUE,FALSE,"twst","00-jan-00",2,"mob","lion",30,FALSE,NA,NA,"talek","k",2013-12-22,"07:10:00","08:28:00",2013,2,"f","r","adon",NA,"0",NA,2011-03-03,"","talek",NA,"",2011-05-12,"","",NA,"",2011-11-19,"","","1.5","",2012-05-30,"","","1","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,2018-03-30,"dls","double check: alive but with disappeared date",NA,"",33.7,"adult","hi",16,0.361702127659574,"hi","negative",2012-05-07,14.2,"subadult",NA,"after","0",0.199862538106013
"427",5362,"t78815",2,FALSE,FALSE,"mgta","00-jan-00",3,"mob","lions",1,FALSE,NA,"coal brt t1 app pt","talek","o",2012-10-03,"06:09:00","07:45:00",2012,17,"f","r","mos",NA,"1","1",2009-01-10,"","talek",NA,"",2009-02-17,"","",NA,"",2009-08-05,"","","1.5","",2009-10-09,"","","8.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,2019-05-30,"dls","",NA,"",44.7,"adult","hi",13,0.52,"hi","doubtful",2012-04-11,39,"adult",NA,"after","0",-0.876406031737924
