"","id","session","note.quality","food.present","no.intx.yes.no","hy.id","time","order","behavior","target","distance","leader.y.n.","food","notes","clan","location","lion.date","start","stop","lion.yr","n.per.sessn","sex","status","mom","dad","number.littermates","litrank","dengrad.date","dengrad.event.status","dengrad.event.data","disappear.date","disappear.event.status","disappear.event.data","dob.date","dob.event.status","dob.event.data","wean.date","wean.event.status","wean.event.data","rank.clan","rank","stan.rank.lion","age.mon.lion","age.cat.lion","hum.dist.lion","hum.pop.den","diagnosis","dart.date","age.mon.dart","age.cat.dart","hum.dist.dob","diagnosis.time","toxo.status","dist.age.stndrzd"
"205",4422,"t8820",2,TRUE,FALSE,"par","00-jan-00",2,"dist",NA,40,FALSE,NA,NA,"talek","k",1995-08-24,"06:15:00","06:38:00",1995,1,"f","r","gw","rcn","0",NA,1994-04-03,NA,NA,2004-02-10,"dls","inferred dead",1993-07-15,NA,"talek",NA,NA,NA,NA,NA,NA,25.3,"adult","low","low","positive",1994-06-23,11.3,"cub","low","after","1",0.535817345175326
"206",4434,"t82122",2,FALSE,FALSE,"ted","00-jan-00",1,"scan",NA,15,FALSE,NA,"scan - lioness watching ted","talek","o",2013-05-03,"07:48:00","08:02:00",2013,1,"f","r","aqua",NA,"1","2",2011-05-25,NA,NA,2018-03-25,"dls","double check: alive but with disappeared date",2010-10-30,NA,"talek",2011-07-18,NA,NA,"talek",14,0.446808510638298,30.1,"adult","hi","hi","positive",2012-05-24,18.8,"subadult",NA,"after","1",-0.376659455188637
"207",4534,"t11175",2,TRUE,FALSE,"jone","00-jan-00",1,"scan",NA,15,FALSE,NA,NA,"talek","k",1997-02-09,"06:35:00","07:20:00",1997,1,"f","r","jab","fn","1","1",1996-04-16,NA,NA,1997-05-25,"dls","inferred dead",1995-08-01,NA,"talek",1996-07-15,NA,NA,NA,NA,NA,18.3,"subadult","low","low","positive",1996-06-08,10.2,"cub","low","after","1",-0.325210092441439
"208",4535,"t11175",2,TRUE,FALSE,"lg","00-jan-00",1,"scan",NA,6,FALSE,NA,NA,"talek","k",1997-02-09,"06:35:00","07:20:00",1997,1,"f","r","11",NA,NA,NA,NA,NA,NA,1999-04-16,"dls","inferred dead",1982-06-01,NA,"talek",NA,NA,NA,"talek",26,-0.785714285714286,176.3,"adult","low","low","positive",1994-06-28,144.9,"adult","low","after","1",-0.705151103319664
"209",4538,"t11175",2,TRUE,FALSE,"tz","00-jan-00",1,"scan",NA,10,FALSE,NA,NA,"talek","k",1997-02-09,"06:35:00","07:20:00",1997,2,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1993-08-11,NA,"adult",NA,"after","1",-0.559154815261429
"210",4543,"t11175",2,TRUE,FALSE,"bb","00-jan-00",1,"scan",NA,10,FALSE,NA,NA,"talek","k",1997-02-09,"06:35:00","07:20:00",1997,1,"f","r","bsh",NA,"1","1",1990-03-13,NA,NA,1998-12-29,"dead","humans (spear)",1989-07-13,NA,"talek",1990-05-21,NA,NA,"talek",9,0.428571428571429,90.9,"adult","low","low","positive",1993-12-08,52.9,"adult","low","after","1",-0.559154815261429
"211",4552,"t11175",2,TRUE,FALSE,"ua","00-jan-00",1,"scan",NA,3,FALSE,NA,NA,"talek","k",1997-02-09,"06:35:00","07:20:00",1997,1,"f","r","79",NA,"0","1",NA,NA,NA,2001-05-05,"dls","lions",1987-03-01,NA,"talek",1988-08-19,NA,NA,"talek",19,-0.285714285714286,119.3,"adult","low","low","positive",1994-06-26,87.8,"adult","low","after","1",-0.814648319363339
"212",4553,"t11175",2,TRUE,FALSE,"mig","00-jan-00",1,"scan",NA,5,FALSE,NA,NA,"talek","k",1997-02-09,"06:35:00","07:20:00",1997,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1994-09-20,NA,"adult",NA,"after","1",-0.741650175334222
"213",4559,"t11175",2,TRUE,FALSE,"fn","00-jan-00",1,"scan",NA,17,FALSE,NA,NA,"talek","k",1997-02-09,"06:35:00","07:20:00",1997,2,"m","i",NA,NA,NA,NA,NA,NA,NA,1999-06-24,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1991-07-11,NA,"adult",NA,"after","1",-0.30366131115952
"214",4583,"t16391",2,TRUE,FALSE,"ua","00-jan-00",1,"dist",NA,1,FALSE,NA,"no response to lions app, just st/lk","talek","k",1998-12-22,"05:52:00","06:37:00",1998,1,"f","r","79",NA,"0","1",NA,NA,NA,2001-05-05,"dls","lions",1987-03-01,NA,"talek",1988-08-19,NA,NA,"talek",19,-0.285714285714286,141.7,"adult","low","low","positive",1994-06-26,87.8,"adult","low","after","1",-0.887646463392456
"215",4584,"t16391",2,TRUE,FALSE,"stg","00-jan-00",1,"dist",NA,1,FALSE,NA,"no response to lions app, just st/lk","talek","k",1998-12-22,"05:52:00","06:37:00",1998,1,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1997-07-02,NA,"adult",NA,"after","1",-0.887646463392456
"216",4585,"t16391",2,TRUE,FALSE,"amar","00-jan-00",1,"dist",NA,1,FALSE,NA,"no response to lions app, just st/lk","talek","k",1998-12-22,"05:52:00","06:37:00",1998,1,"f","r","ua","fn","1","1",1995-10-24,NA,NA,2003-06-13,"dls","inferred dead",1995-01-25,NA,"talek",1996-07-15,NA,NA,"talek",20,-0.357142857142857,46.9,"adult","low","low","positive",1995-10-25,9,"cub","low","after","1",-0.887646463392456
"217",4588,"t78832",2,FALSE,FALSE,"hel","00-jan-00",1,"dist",NA,50,FALSE,NA,"lions are spice and yorn","talek","o",2012-10-03,"19:05:00","19:22:00",2012,1,"f","r","mrph",NA,NA,NA,2006-11-11,NA,NA,NA,"dls","double check: alive but with disappeared date",2006-02-01,NA,"talek",2006-12-30,NA,NA,"talek",2,0.96078431372549,80,"adult","hi","hi","positive",2012-05-06,75.1,"adult",NA,"after","1",0.900808065320911
"218",4591,"t78832",2,FALSE,FALSE,"alde","00-jan-00",2,"eb hb app","lions",10,FALSE,NA,NA,"talek","o",2012-10-03,"19:05:00","19:22:00",2012,4,"m","r","loki",NA,"1","1",2011-06-08,NA,NA,NA,NA,NA,2010-11-01,NA,"talek",2011-08-10,NA,NA,NA,NA,NA,23.1,"subadult","hi","hi","positive",2012-04-30,17.9,"subadult",NA,"after","1",-0.543980141690531
"219",4594,"t78832",2,FALSE,FALSE,"amaz","00-jan-00",1,"mob","lions",10,TRUE,NA,"response: 1 lion paws ground","talek","o",2012-10-03,"19:05:00","19:22:00",2012,3,"f","r","hel",NA,"1","1",2009-11-19,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-09-29,NA,NA,"talek",4,0.882352941176471,43.6,"adult","hi","hi","positive",2012-06-16,40,"adult",NA,"after","1",-0.559154815261429
"220",4604,"t78832",2,FALSE,FALSE,"atac","00-jan-00",1,"dist",NA,10,FALSE,NA,"joins group","talek","o",2012-10-03,"19:05:00","19:22:00",2012,2,"f","r","hel",NA,"1","2",2009-10-18,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-07-15,NA,NA,"talek",7,0.764705882352941,43.6,"adult","hi","hi","positive",2012-06-13,39.9,"adult",NA,"after","1",-0.559154815261429
"221",4649,"t30255",2,TRUE,FALSE,"ath","00-jan-00",1,"dist",NA,40,FALSE,NA,"lion fds","talek","k",2001-12-01,"18:45:00","19:31:00",2001,1,"f","r","mrph",NA,"1","1",1999-07-19,NA,NA,2004-03-31,"dead","snake bite",1998-11-20,NA,"talek",1999-12-17,NA,NA,"talek",2,0.882352941176471,36.4,"adult",NA,"low","positive",1999-11-26,12.2,"subadult","low","after","1",0.535817345175326
"222",4650,"t30255",2,TRUE,FALSE,"bp","00-jan-00",1,"dist",NA,40,FALSE,NA,"lion fds","talek","k",2001-12-01,"18:45:00","19:31:00",2001,1,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1997-07-15,NA,"adult",NA,"after","1",0.535817345175326
"223",4654,"t30255",2,TRUE,FALSE,"csn","00-jan-00",1,"dist",NA,40,FALSE,NA,"lion fds","talek","k",2001-12-01,"18:45:00","19:31:00",2001,1,"f","r","bsh","fn","0",NA,1998-08-19,NA,NA,2005-05-03,"dead","lions",1998-02-15,NA,"talek",1998-12-14,NA,NA,"talek",3,0.764705882352941,45.5,"adult",NA,"low","positive",1999-01-29,11.4,"cub","low","after","1",0.535817345175326
"224",4655,"t30255",2,TRUE,FALSE,"foz","00-jan-00",1,"dist",NA,40,FALSE,NA,"lion fds","talek","k",2001-12-01,"18:45:00","19:31:00",2001,1,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,NA,NA,NA,47.5,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",0.535817345175326
"225",4657,"t30255",2,TRUE,FALSE,"hg","00-jan-00",1,"dist",NA,40,FALSE,NA,"lion fds","talek","k",2001-12-01,"18:45:00","19:31:00",2001,1,"f","r","dj","zip","1","1",1993-03-29,NA,NA,2003-01-22,"dls","inferred dead",1992-09-15,NA,"talek",1993-08-06,NA,NA,"talek",9,0.0588235294117647,110.5,"adult",NA,"low","positive",1999-08-17,83,"adult","low","after","1",0.535817345175326
"226",4659,"t30255",2,TRUE,FALSE,"ldv","00-jan-00",1,"dist",NA,40,FALSE,NA,"lion fds","talek","k",2001-12-01,"18:45:00","19:31:00",2001,1,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-07,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,NA,NA,NA,48.2,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",0.535817345175326
"227",4665,"t30255",2,TRUE,FALSE,"vgs","00-jan-00",1,"dist",NA,40,FALSE,NA,"lion fds","talek","k",2001-12-01,"18:45:00","19:31:00",2001,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2005-12-14,"dead","snakebite?",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1999-03-05,NA,"adult",NA,"after","1",0.535817345175326
"228",4730,"t37838",2,TRUE,FALSE,"csn","00-jan-00",1,"scan",NA,20,FALSE,"domestic cattle carcass","lions fd on carcass","talek","k",2003-04-13,"06:16:00","07:31:00",2003,5,"f","r","bsh","fn","0",NA,1998-08-19,NA,NA,2005-05-03,"dead","lions",1998-02-15,NA,"talek",1998-12-14,NA,NA,"talek",6,0.375,61.9,"adult",NA,"low","positive",1999-01-29,11.4,"cub","low","after","1",-0.194164095115844
"229",4793,"t37838",2,TRUE,FALSE,"vgs","00-jan-00",1,"scan",NA,5,FALSE,NA,NA,"talek","k",2003-04-13,"06:16:00","07:31:00",2003,3,"m","i",NA,NA,NA,NA,NA,NA,NA,2005-12-14,"dead","snakebite?",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1999-03-05,NA,"adult",NA,"after","1",-0.741650175334222
"230",4851,"t84930",3,TRUE,FALSE,"atac","00-jan-00",2,"dist",NA,15,FALSE,NA,NA,"talek","k",2013-12-22,"07:10:00","08:28:00",2013,2,"f","r","hel",NA,"1","2",2009-10-18,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-07-15,NA,NA,"talek",5,0.829787234042553,58.2,"adult","hi","hi","positive",2012-06-13,39.9,"adult",NA,"after","1",-0.376659455188637
"231",4955,"t37838",2,TRUE,FALSE,"ath","00-jan-00",1,"mob","lion",1,FALSE,NA,NA,"talek","k",2003-04-13,"06:16:00","07:31:00",2003,5,"f","r","mrph",NA,"1","1",1999-07-19,NA,NA,2004-03-31,"dead","snake bite",1998-11-20,NA,"talek",1999-12-17,NA,NA,"talek",4,0.625,52.7,"adult",NA,"low","positive",1999-11-26,12.2,"subadult","low","after","1",-0.887646463392456
"232",4957,"t37838",2,TRUE,FALSE,"foz","00-jan-00",1,"mob","lion",1,FALSE,NA,NA,"talek","k",2003-04-13,"06:16:00","07:31:00",2003,5,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,NA,NA,NA,63.9,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",-0.887646463392456
"233",5016,"t38490",2,TRUE,FALSE,"ath","00-jan-00",1,"mob","lion",1,FALSE,NA,"rush and chase lion","talek","k",2003-06-30,"07:01:00","07:57:00",2003,5,"f","r","mrph",NA,"1","1",1999-07-19,NA,NA,2004-03-31,"dead","snake bite",1998-11-20,NA,"talek",1999-12-17,NA,NA,"talek",4,0.625,55.3,"adult",NA,"low","positive",1999-11-26,12.2,"subadult","low","after","1",-0.887646463392456
"234",5019,"t38490",2,TRUE,FALSE,"csn","00-jan-00",1,"mob","lion",1,FALSE,NA,"rush and chase lion","talek","k",2003-06-30,"07:01:00","07:57:00",2003,5,"f","r","bsh","fn","0",NA,1998-08-19,NA,NA,2005-05-03,"dead","lions",1998-02-15,NA,"talek",1998-12-14,NA,NA,"talek",6,0.375,64.4,"adult",NA,"low","positive",1999-01-29,11.4,"cub","low","after","1",-0.887646463392456
"235",5020,"t38490",2,TRUE,FALSE,"foz","00-jan-00",1,"mob","lion",1,FALSE,NA,"rush and chase lion","talek","k",2003-06-30,"07:01:00","07:57:00",2003,4,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,NA,NA,NA,66.5,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",-0.887646463392456
"236",5023,"t38490",2,TRUE,FALSE,"ldv","00-jan-00",1,"mob","lion",1,FALSE,NA,"rush and chase lion","talek","k",2003-06-30,"07:01:00","07:57:00",2003,7,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-07,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,NA,NA,NA,67.1,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",-0.887646463392456
"237",5027,"t38490",2,TRUE,FALSE,"vgs","00-jan-00",1,"mob","lion",1,FALSE,NA,"rush and chase lion","talek","k",2003-06-30,"07:01:00","07:57:00",2003,4,"m","i",NA,NA,NA,NA,NA,NA,NA,2005-12-14,"dead","snakebite?",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1999-03-05,NA,"adult",NA,"after","1",-0.887646463392456
"238",5103,"t9888",2,TRUE,FALSE,"jj","00-jan-00",1,"scan",NA,100,FALSE,"subadult wildebeast carcass","lions fighting over carcass","talek","k",1996-07-14,"06:46:00","07:25:00",1996,1,"f","r","dj","zip","1","2",1993-03-29,NA,NA,2003-01-18,"dls","inferred dead",1992-09-15,NA,"talek",1993-08-06,NA,NA,"talek",12,0.241379310344828,45.9,"adult","low","low","positive",1993-08-12,10.9,"cub","low","after","1",2.72576166604884
"239",5105,"t9888",2,TRUE,FALSE,"tz","00-jan-00",1,"scan",NA,100,FALSE,"subadult wildebeast carcass","lions fighting over carcass","talek","k",1996-07-14,"06:46:00","07:25:00",1996,1,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1993-08-11,NA,"adult",NA,"after","1",2.72576166604884
"240",5108,"t9888",2,TRUE,FALSE,"rm","00-jan-00",1,"scan",NA,100,FALSE,"subadult wildebeast carcass","lions fighting over carcass","talek","k",1996-07-14,"06:46:00","07:25:00",1996,1,"f","r","ua",NA,"1","1",1994-03-23,NA,NA,1996-09-12,"dls","inferred dead",1993-07-07,NA,"talek",1994-07-27,NA,NA,"talek",20,-0.310344827586207,36.2,"adult","low","low","positive",1994-08-27,13.7,"subadult","low","after","1",2.72576166604884
"241",5116,"t9888",2,TRUE,FALSE,"amar","00-jan-00",1,"fd",NA,80,FALSE,"subadult wildebeast carcass scraps","lions are oos in bushes","talek","k",1996-07-14,"06:46:00","07:25:00",1996,1,"f","r","ua","fn","1","1",1995-10-24,NA,NA,2003-06-13,"dls","inferred dead",1995-01-25,NA,"talek",1996-07-15,NA,NA,NA,NA,NA,17.6,"subadult","low","low","positive",1995-10-25,9,"cub","low","after","1",2.51880054779676
"242",5144,"t77681",2,TRUE,FALSE,"tilt","00-jan-00",1,"dist","lion",50,FALSE,NA,NA,"talek","k",2012-07-12,"06:42:00","07:24:00",2012,3,"f","r","ffl",NA,"1","1",2009-05-04,NA,NA,NA,"dls","double check: alive but with disappeared date",2008-07-20,NA,"talek",2009-08-27,NA,NA,"talek",35,-0.333333333333333,47.7,"adult","hi","hi","positive",2012-05-22,46.1,"adult",NA,"after","1",0.900808065320911
"243",5203,"t78815",2,FALSE,FALSE,"atac","00-jan-00",1,"app squeals bo","lions",1,FALSE,NA,NA,"talek","o",2012-10-03,"06:09:00","07:45:00",2012,18,"f","r","hel",NA,"1","2",2009-10-18,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-07-15,NA,NA,"talek",7,0.764705882352941,43.6,"adult","hi","hi","positive",2012-06-13,39.9,"adult",NA,"after","1",-0.887646463392456
"244",5205,"t78815",2,FALSE,FALSE,"amaz","00-jan-00",2,"mob","lions",1,FALSE,NA,"brt app","talek","o",2012-10-03,"06:09:00","07:45:00",2012,19,"f","r","hel",NA,"1","1",2009-11-19,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-09-29,NA,NA,"talek",4,0.882352941176471,43.6,"adult","hi","hi","positive",2012-06-16,40,"adult",NA,"after","1",-0.887646463392456
"245",5206,"t78815",2,FALSE,FALSE,"hel","00-jan-00",2,"mob","lions",1,FALSE,NA,"brt app","talek","o",2012-10-03,"06:09:00","07:45:00",2012,23,"f","r","mrph",NA,NA,NA,2006-11-11,NA,NA,NA,"dls","double check: alive but with disappeared date",2006-02-01,NA,"talek",2006-12-30,NA,NA,"talek",2,0.96078431372549,80,"adult","hi","hi","positive",2012-05-06,75.1,"adult",NA,"after","1",-0.887646463392456
"246",5273,"t84930",3,TRUE,FALSE,"baez","00-jan-00",10,"mob",NA,30,FALSE,NA,"lion ignores","talek","k",2013-12-22,"07:10:00","08:28:00",2013,2,"f","r","bail",NA,"1","1",2005-07-02,NA,NA,2005-02-13,"dls","double check: alive but with disappeared date",2004-10-16,NA,"talek",2005-08-05,NA,NA,"talek",45,-0.872340425531915,110.2,"adult","hi","hi","positive",2012-05-19,91.1,"adult",NA,"after","1",0.170826625029741
"247",5275,"t84930",3,TRUE,FALSE,"buar","00-jan-00",10,"mob",NA,30,FALSE,NA,"lion ignores","talek","k",2013-12-22,"07:10:00","08:28:00",2013,4,"f","r","hel",NA,"1","2",2010-08-03,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-12-18,NA,"talek",2010-06-27,NA,NA,"talek",2,0.957446808510638,48.1,"adult","hi","hi","positive",2012-05-26,29.2,"adult",NA,"after","1",0.170826625029741
"248",5277,"t84930",3,TRUE,FALSE,"brgr","00-jan-00",10,"mob",NA,30,FALSE,NA,"lion ignores","talek","k",2013-12-22,"07:10:00","08:28:00",2013,4,"f","r","cen",NA,"1","1",2012-09-19,NA,NA,NA,"dls","double check: alive but with disappeared date",2011-10-30,NA,"talek",2012-12-11,NA,NA,NA,NA,NA,25.8,"adult","hi","hi","positive",2013-05-28,18.9,"subadult",NA,"after","1",0.170826625029741
"249",5280,"t84930",3,TRUE,FALSE,"pant","00-jan-00",10,"mob",NA,30,FALSE,NA,"lion ignores","talek","k",2013-12-22,"07:10:00","08:28:00",2013,1,"m","r","hel",NA,"1","2",2011-06-13,NA,NA,NA,NA,NA,2010-12-21,NA,"talek",2011-09-20,NA,NA,NA,NA,NA,36,"adult","hi","hi","positive",2013-05-23,29,"adult",NA,"after","1",0.170826625029741
"250",5367,"t82236",2,TRUE,FALSE,"xena","00-jan-00",5,"dist",NA,25,FALSE,NA,NA,"talek","k",2013-05-08,"18:27:00","19:05:00",2013,2,"m","r","loki",NA,"0",NA,2012-08-17,NA,NA,2014-11-12,"dls",NA,2011-11-25,NA,"talek",2013-03-22,NA,NA,NA,NA,NA,17.4,"subadult","hi","hi","positive",2013-05-05,17.3,"subadult",NA,"after","1",0.112330006056746
"251",5374,"t82236",2,TRUE,FALSE,"lust","00-jan-00",7,"scan",NA,40,FALSE,NA,NA,"talek","k",2013-05-08,"18:27:00","19:05:00",2013,1,"f","r","arg",NA,"1","2",2012-07-07,NA,NA,NA,"dls","double check: alive but with disappeared date",2011-09-06,NA,"talek",2012-06-10,NA,NA,NA,NA,NA,20,"subadult","hi","hi","positive",2013-03-14,18.2,"subadult",NA,"after","1",0.768640153804022
"252",5390,"t82406",2,FALSE,FALSE,"ted","00-jan-00",1,"brt mob",NA,5,FALSE,NA,"lioness responds w t2 lunge","talek","c",2013-05-20,"06:08:00","08:09:00",2013,3,"f","r","aqua",NA,"1","2",2011-05-25,NA,NA,2018-03-25,"dls","double check: alive but with disappeared date",2010-10-30,NA,"talek",2011-07-18,NA,NA,"talek",14,0.446808510638298,30.7,"adult","hi","hi","positive",2012-05-24,18.8,"subadult",NA,"after","1",-0.741650175334222
"253",5392,"t82406",2,FALSE,FALSE,"amaz","00-jan-00",1,"brt mob",NA,5,FALSE,NA,"lioness responds w t2 lunge","talek","c",2013-05-20,"06:08:00","08:09:00",2013,2,"f","r","hel",NA,"1","1",2009-11-19,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-09-29,NA,NA,"talek",3,0.914893617021277,51.1,"adult","hi","hi","positive",2012-06-16,40,"adult",NA,"after","1",-0.741650175334222
"254",5420,"t82406",2,FALSE,FALSE,"hel","00-jan-00",1,"mob",NA,3,FALSE,NA,"lioness ignores","talek","c",2013-05-20,"06:08:00","08:09:00",2013,6,"f","r","mrph",NA,NA,NA,2006-11-11,NA,NA,NA,"dls","double check: alive but with disappeared date",2006-02-01,NA,"talek",2006-12-30,NA,NA,"talek",1,1,87.5,"adult","hi","hi","positive",2012-05-06,75.1,"adult",NA,"after","1",-0.814648319363339
"255",5422,"t82406",2,FALSE,FALSE,"atac","00-jan-00",1,"mob",NA,3,FALSE,NA,"lioness ignores","talek","c",2013-05-20,"06:08:00","08:09:00",2013,5,"f","r","hel",NA,"1","2",2009-10-18,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-07-15,NA,NA,"talek",5,0.829787234042553,51.1,"adult","hi","hi","positive",2012-06-13,39.9,"adult",NA,"after","1",-0.814648319363339
"256",5435,"t82406",2,FALSE,FALSE,"neon","00-jan-00",2,"app","lioness",5,FALSE,NA,"lioness t2 lunge","talek","c",2013-05-20,"06:08:00","08:09:00",2013,4,"f","r","yog",NA,"0",NA,2011-11-18,NA,NA,NA,"dls","double check: alive but with disappeared date",2010-12-26,NA,"talek",2011-12-05,NA,NA,"talek",24,0.0212765957446809,28.8,"adult","hi","hi","positive",2012-06-15,17.6,"subadult",NA,"after","1",-0.741650175334222
"257",5649,"t71681",2,TRUE,FALSE,"foz","00-jan-00",1,"scan",NA,35,FALSE,NA,"scan","talek","k",2010-12-12,"06:16:00","08:28:00",2010,4,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,NA,NA,NA,155.9,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",0.353321985102534
"258",5712,"t78795",2,TRUE,FALSE,"hel","00-jan-00",1,"scan",NA,1,FALSE,NA,NA,"talek","c",2012-10-01,"18:11:00","19:03:00",2012,13,"f","r","mrph",NA,NA,NA,2006-11-11,NA,NA,NA,"dls","double check: alive but with disappeared date",2006-02-01,NA,"talek",2006-12-30,NA,NA,"talek",2,0.96078431372549,80,"adult","hi","hi","positive",2012-05-06,75.1,"adult",NA,"after","1",-0.887646463392456
"259",5803,"t78795",2,TRUE,FALSE,"neon","00-jan-00",1,"dist",NA,3,FALSE,NA,NA,"talek","c",2012-10-01,"18:11:00","19:03:00",2012,8,"f","r","yog",NA,"0",NA,2011-11-18,NA,NA,NA,"dls","double check: alive but with disappeared date",2010-12-26,NA,"talek",2011-12-05,NA,NA,NA,NA,NA,21.2,"subadult","hi","hi","positive",2012-06-15,17.6,"subadult",NA,"after","1",-0.85025821063926
"260",5813,"t78795",2,TRUE,FALSE,"buar","00-jan-00",2,"brt ears perked wlk by","lioness",1,TRUE,NA,"scan","talek","c",2012-10-01,"18:11:00","19:03:00",2012,2,"f","r","hel",NA,"1","2",2010-08-03,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-12-18,NA,"talek",2010-06-27,NA,NA,"talek",3,0.92156862745098,33.4,"adult","hi","hi","positive",2012-05-26,29.2,"adult",NA,"after","1",-0.887646463392456
"261",5827,"t78795",2,TRUE,FALSE,"ted","00-jan-00",1,"mob","lioness",1,FALSE,NA,"coal brt t1 app lioness","talek","c",2012-10-01,"18:11:00","19:03:00",2012,7,"f","r","aqua",NA,"1","2",2011-05-25,NA,NA,2018-03-25,"dls","double check: alive but with disappeared date",2010-10-30,NA,"talek",2011-07-18,NA,NA,NA,NA,NA,23.1,"subadult","hi","hi","positive",2012-05-24,18.8,"subadult",NA,"after","1",-0.937766230338897
"262",5853,"t53057",2,TRUE,FALSE,"mig","00-jan-00",1,"scan",NA,30,FALSE,NA,NA,"talek","k",2005-06-15,"06:16:00","07:04:00",2005,3,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1994-09-20,NA,"adult",NA,"after","1",0.170826625029741
"263",5906,"t53057",2,TRUE,FALSE,"ldv","00-jan-00",1,"scan",NA,20,FALSE,NA,NA,"talek","k",2005-06-15,"06:16:00","07:04:00",2005,3,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-07,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,NA,NA,NA,90.7,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",-0.194164095115844
"264",5907,"t53057",2,TRUE,FALSE,"vgs","00-jan-00",1,"scan",NA,22,FALSE,NA,NA,"talek","k",2005-06-15,"06:16:00","07:04:00",2005,4,"m","i",NA,NA,NA,NA,NA,NA,NA,2005-12-14,"dead","snakebite?",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1999-03-05,NA,"adult",NA,"after","1",-0.121165951086727
"265",5940,"t78360",2,TRUE,FALSE,"baez","00-jan-00",1,"steals fd",NA,5,FALSE,"scrap",NA,"talek","c",2012-08-26,"08:33:00","09:03:00",2012,1,"f","r","bail",NA,"1","1",2005-07-02,NA,NA,2005-02-13,"dls","double check: alive but with disappeared date",2004-10-16,NA,"talek",2005-08-05,NA,NA,"talek",50,-0.92156862745098,94.3,"adult","hi","hi","positive",2012-05-19,91.1,"adult",NA,"after","1",-0.741650175334222
"266",5951,"t79834",2,TRUE,FALSE,"zion","00-jan-00",2,"fd",NA,15,FALSE,NA,NA,"talek","c",2012-12-17,"06:05:00","07:49:00",2012,4,"f","r","sbl",NA,"1","2",2010-12-24,NA,NA,2013-05-06,"dls","inferred dead",2010-02-19,NA,"talek",2011-02-16,NA,NA,"talek",23,0.137254901960784,33.9,"adult","hi","hi","positive",2012-06-18,27.9,"adult",NA,"after","1",-0.376659455188637
